Start,Value,End,Duration
2022-12-20 15:59:29.796,WindowsCamera.exe,2022-12-20 15:59:35.117,0 days 00:00:05.321000
2022-12-20 15:59:35.117,ApplicationFrameHost.exe,2022-12-20 15:59:38.306,0 days 00:00:03.189000
2022-12-20 15:59:38.306,WindowsCamera.exe,2022-12-20 15:59:45.118,0 days 00:00:06.812000
2022-12-20 15:59:45.118,ApplicationFrameHost.exe,2022-12-20 15:59:57.988,0 days 00:00:12.870000
2022-12-20 15:59:57.988,WindowsCamera.exe,2022-12-20 16:00:05.118,0 days 00:00:07.130000
2022-12-20 16:00:05.118,ApplicationFrameHost.exe,2022-12-20 16:00:09.116,0 days 00:00:03.998000
2022-12-20 16:00:09.116,WindowsCamera.exe,2022-12-20 16:00:10.550,0 days 00:00:01.434000
2022-12-20 16:00:10.550,explorer.exe,2022-12-20 16:00:15.118,0 days 00:00:04.568000
2022-12-20 19:52:35.896,explorer.exe,2022-12-20 19:52:36.361,0 days 00:00:00.465000
2022-12-20 19:52:36.361,SearchApp.exe,2022-12-20 19:52:50.062,0 days 00:00:13.701000
2022-12-20 19:52:50.062,explorer.exe,2022-12-20 19:52:51.882,0 days 00:00:01.820000
2022-12-20 19:52:51.882,SearchApp.exe,2022-12-20 19:52:54.138,0 days 00:00:02.256000
2022-12-20 19:52:54.138,explorer.exe,2022-12-20 19:52:56.555,0 days 00:00:02.417000
2022-12-20 19:52:56.555,WindowsCamera.exe,2022-12-20 19:53:01.959,0 days 00:00:05.404000
2022-12-20 19:53:01.959,ApplicationFrameHost.exe,2022-12-20 19:53:03.232,0 days 00:00:01.273000
2022-12-20 19:53:03.232,WindowsCamera.exe,2022-12-20 19:53:11.959,0 days 00:00:08.727000
2022-12-20 19:53:11.959,ApplicationFrameHost.exe,2022-12-20 19:53:12.817,0 days 00:00:00.858000
2022-12-20 19:53:12.817,WindowsCamera.exe,2022-12-20 19:53:14.025,0 days 00:00:01.208000
2022-12-20 19:53:14.025,ApplicationFrameHost.exe,2022-12-20 19:53:14.810,0 days 00:00:00.785000
2022-12-20 19:53:14.810,explorer.exe,2022-12-20 19:53:19.452,0 days 00:00:04.642000
2022-12-20 19:53:19.452,WindowsCamera.exe,2022-12-20 19:53:21.960,0 days 00:00:02.508000
2022-12-20 19:53:21.960,ApplicationFrameHost.exe,2022-12-20 20:08:58.154,0 days 00:15:36.194000
2022-12-20 20:08:58.154,WindowsCamera.exe,2022-12-20 20:09:00.211,0 days 00:00:02.057000
2022-12-20 20:09:00.211,explorer.exe,2022-12-20 20:09:01.997,0 days 00:00:01.786000
2022-12-20 20:09:01.997,ApplicationFrameHost.exe,2022-12-20 20:09:04.071,0 days 00:00:02.074000
2022-12-20 20:09:04.071,Microsoft.Photos.exe,2022-12-20 20:09:11.997,0 days 00:00:07.926000
2022-12-20 20:09:11.997,ApplicationFrameHost.exe,2022-12-20 20:09:12.398,0 days 00:00:00.401000
2022-12-20 20:09:12.398,Microsoft.Photos.exe,2022-12-20 20:09:21.998,0 days 00:00:09.600000
2022-12-20 20:09:21.998,ApplicationFrameHost.exe,2022-12-20 20:09:41.153,0 days 00:00:19.155000
2022-12-20 20:09:41.153,Microsoft.Photos.exe,2022-12-20 20:09:41.999,0 days 00:00:00.846000
2022-12-20 20:09:41.999,ApplicationFrameHost.exe,2022-12-20 20:09:44.494,0 days 00:00:02.495000
2022-12-20 20:09:44.494,Microsoft.Photos.exe,2022-12-20 20:09:51.999,0 days 00:00:07.505000
2022-12-20 20:09:51.999,ApplicationFrameHost.exe,2022-12-20 20:10:04.933,0 days 00:00:12.934000
2022-12-20 20:10:04.933,Microsoft.Photos.exe,2022-12-20 20:10:12.001,0 days 00:00:07.068000
2022-12-20 20:10:12.001,ApplicationFrameHost.exe,2022-12-20 20:10:32.789,0 days 00:00:20.788000
2022-12-20 20:10:32.789,Microsoft.Photos.exe,2022-12-20 20:10:42.002,0 days 00:00:09.213000
2022-12-20 20:10:42.002,ApplicationFrameHost.exe,2022-12-20 20:12:04.284,0 days 00:01:22.282000
2022-12-20 20:12:04.284,explorer.exe,2022-12-20 20:12:12.007,0 days 00:00:07.723000
2022-12-20 20:12:12.007,SearchApp.exe,2022-12-20 20:12:52.009,0 days 00:00:40.002000
2022-12-20 20:12:52.009,ApplicationFrameHost.exe,2022-12-20 20:28:31.518,0 days 00:15:39.509000
2022-12-20 20:28:31.518,firefox.exe,2022-12-20 21:15:01.205,0 days 00:46:29.687000
2022-12-20 21:15:01.205,explorer.exe,2022-12-20 21:15:02.145,0 days 00:00:00.940000
2022-12-20 21:15:02.145,Discord.exe,2022-12-20 21:15:24.453,0 days 00:00:22.308000
2022-12-20 21:15:24.453,explorer.exe,2022-12-20 21:15:29.062,0 days 00:00:04.609000
2022-12-20 21:15:29.062,firefox.exe,2022-12-20 21:16:18.977,0 days 00:00:49.915000
2022-12-20 21:16:18.977,explorer.exe,2022-12-20 21:16:22.149,0 days 00:00:03.172000
2022-12-20 21:16:22.149,LeagueClientUx.exe,2022-12-20 21:16:22.174,0 days 00:00:00.025000
2022-12-20 21:16:22.174,explorer.exe,2022-12-20 21:29:12.182,0 days 00:12:50.008000
2022-12-20 21:29:12.182,firefox.exe,2022-12-20 21:30:07.493,0 days 00:00:55.311000
2022-12-20 21:30:07.493,explorer.exe,2022-12-20 21:30:08.589,0 days 00:00:01.096000
2022-12-20 21:30:08.589,ApplicationFrameHost.exe,2022-12-20 21:31:05.187,0 days 00:00:56.598000
2022-12-20 21:31:05.187,firefox.exe,2022-12-20 21:32:51.255,0 days 00:01:46.068000
2022-12-20 21:32:51.255,explorer.exe,2022-12-20 21:32:52.192,0 days 00:00:00.937000
2022-12-20 21:32:52.192,LeagueClientUx.exe,2022-12-20 21:32:59.011,0 days 00:00:06.819000
2022-12-20 21:32:59.011,firefox.exe,2022-12-20 21:34:09.719,0 days 00:01:10.708000
2022-12-20 21:34:09.719,LeagueClientUx.exe,2022-12-20 21:34:12.197,0 days 00:00:02.478000
2022-12-20 21:34:12.197,firefox.exe,2022-12-20 21:34:18.462,0 days 00:00:06.265000
2022-12-20 21:34:18.462,RiotClientUx.exe,2022-12-20 21:34:32.198,0 days 00:00:13.736000
2022-12-20 21:34:32.198,firefox.exe,2022-12-20 21:34:38.362,0 days 00:00:06.164000
2022-12-20 21:34:38.362,RiotClientUx.exe,2022-12-20 21:34:49.884,0 days 00:00:11.522000
2022-12-20 21:34:49.884,firefox.exe,2022-12-20 21:35:32.202,0 days 00:00:42.318000
2022-12-20 21:35:32.202,Teams.exe,2022-12-20 21:35:42.202,0 days 00:00:10
2022-12-20 21:35:42.202,explorer.exe,2022-12-20 21:36:19.299,0 days 00:00:37.097000
2022-12-20 21:36:19.299,Teams.exe,2022-12-20 21:36:25.071,0 days 00:00:05.772000
2022-12-20 21:36:25.071,firefox.exe,2022-12-20 21:39:39.453,0 days 00:03:14.382000
2022-12-20 21:39:39.453,explorer.exe,2022-12-20 21:39:40.992,0 days 00:00:01.539000
2022-12-20 21:39:40.992,LeagueClientUx.exe,2022-12-20 21:42:45.522,0 days 00:03:04.530000
2022-12-20 21:42:45.522,firefox.exe,2022-12-20 21:42:46.806,0 days 00:00:01.284000
2022-12-20 21:42:46.806,LeagueClientUx.exe,2022-12-20 21:42:50.051,0 days 00:00:03.245000
2022-12-20 21:42:50.051,firefox.exe,2022-12-20 21:42:50.872,0 days 00:00:00.821000
2022-12-20 21:42:50.872,LeagueClientUx.exe,2022-12-20 21:42:54.698,0 days 00:00:03.826000
2022-12-20 21:42:54.698,firefox.exe,2022-12-20 21:43:02.946,0 days 00:00:08.248000
2022-12-20 21:43:02.946,LeagueClientUx.exe,2022-12-20 21:43:07.545,0 days 00:00:04.599000
2022-12-20 21:43:07.545,explorer.exe,2022-12-20 21:43:12.152,0 days 00:00:04.607000
2022-12-20 21:43:12.152,firefox.exe,2022-12-20 22:30:58.957,0 days 00:47:46.805000
2022-12-20 22:30:58.957,explorer.exe,2022-12-20 22:31:00.777,0 days 00:00:01.820000
2022-12-20 22:31:00.777,WindowsCamera.exe,2022-12-20 22:31:08.685,0 days 00:00:07.908000
2022-12-20 22:31:08.685,ApplicationFrameHost.exe,2022-12-20 22:35:35.137,0 days 00:04:26.452000
2022-12-20 22:35:35.137,WindowsCamera.exe,2022-12-20 22:35:38.696,0 days 00:00:03.559000
2022-12-20 22:35:38.696,ApplicationFrameHost.exe,2022-12-20 22:35:51.850,0 days 00:00:13.154000
2022-12-20 22:35:51.850,WindowsCamera.exe,2022-12-20 22:35:58.697,0 days 00:00:06.847000
2022-12-20 22:35:58.697,ApplicationFrameHost.exe,2022-12-20 22:36:57.316,0 days 00:00:58.619000
2022-12-20 22:36:57.316,WindowsCamera.exe,2022-12-20 22:36:58.700,0 days 00:00:01.384000
2022-12-20 22:36:58.700,ApplicationFrameHost.exe,2022-12-20 23:01:36.694,0 days 00:24:37.994000
2022-12-20 23:01:36.694,WindowsCamera.exe,2022-12-20 23:01:38.753,0 days 00:00:02.059000
2022-12-20 23:01:38.753,ApplicationFrameHost.exe,2022-12-20 23:01:40.186,0 days 00:00:01.433000
2022-12-20 23:01:40.186,WindowsCamera.exe,2022-12-20 23:01:48.753,0 days 00:00:08.567000
2022-12-20 23:01:48.753,ApplicationFrameHost.exe,2022-12-20 23:01:53.035,0 days 00:00:04.282000
2022-12-20 23:01:53.035,WindowsCamera.exe,2022-12-20 23:01:58.753,0 days 00:00:05.718000
2022-12-20 23:01:58.753,ApplicationFrameHost.exe,2022-12-20 23:01:58.772,0 days 00:00:00.019000
2022-12-20 23:01:58.772,WindowsCamera.exe,2022-12-20 23:02:08.753,0 days 00:00:09.981000
2022-12-20 23:02:08.753,ApplicationFrameHost.exe,2022-12-20 23:02:18.595,0 days 00:00:09.842000
2022-12-20 23:02:18.595,WindowsCamera.exe,2022-12-20 23:02:18.754,0 days 00:00:00.159000
2022-12-20 23:02:18.754,ApplicationFrameHost.exe,2022-12-20 23:02:53.810,0 days 00:00:35.056000
2022-12-20 23:02:53.810,WindowsCamera.exe,2022-12-20 23:02:54.853,0 days 00:00:01.043000
2022-12-20 23:02:54.853,Microsoft.Photos.exe,2022-12-20 23:02:58.755,0 days 00:00:03.902000
2022-12-20 23:02:58.755,ApplicationFrameHost.exe,2022-12-20 23:02:59.974,0 days 00:00:01.219000
2022-12-20 23:02:59.974,Microsoft.Photos.exe,2022-12-20 23:03:08.755,0 days 00:00:08.781000
2022-12-20 23:03:08.755,ApplicationFrameHost.exe,2022-12-20 23:06:22.523,0 days 00:03:13.768000
2022-12-20 23:06:22.523,firefox.exe,2022-12-20 23:07:13.823,0 days 00:00:51.300000
2022-12-20 23:07:13.823,explorer.exe,2022-12-20 23:07:14.841,0 days 00:00:01.018000
2022-12-20 23:07:14.841,ApplicationFrameHost.exe,2022-12-20 23:19:00.040,0 days 00:11:45.199000
2022-12-20 23:19:00.040,firefox.exe,2022-12-20 23:35:01.386,0 days 00:16:01.346000
2022-12-20 23:35:01.386,WindowsCamera.exe,2022-12-20 23:35:08.835,0 days 00:00:07.449000
2022-12-20 23:35:08.835,ApplicationFrameHost.exe,2022-12-20 23:37:22.765,0 days 00:02:13.930000
2022-12-20 23:37:22.765,WindowsCamera.exe,2022-12-20 23:37:28.841,0 days 00:00:06.076000
2022-12-20 23:37:28.841,ApplicationFrameHost.exe,2022-12-20 23:42:57.116,0 days 00:05:28.275000
2022-12-20 23:42:57.116,explorer.exe,2022-12-20 23:42:58.853,0 days 00:00:01.737000
2022-12-20 23:42:58.853,ApplicationFrameHost.exe,2022-12-20 23:42:59.173,0 days 00:00:00.320000
2022-12-20 23:42:59.173,Microsoft.Photos.exe,2022-12-20 23:43:08.854,0 days 00:00:09.681000
2022-12-20 23:43:08.854,ApplicationFrameHost.exe,2022-12-20 23:43:11.937,0 days 00:00:03.083000
2022-12-20 23:43:11.937,Microsoft.Photos.exe,2022-12-20 23:43:18.854,0 days 00:00:06.917000
2022-12-20 23:43:18.854,ApplicationFrameHost.exe,2022-12-20 23:43:28.855,0 days 00:00:10.001000
2022-12-20 23:43:28.855,explorer.exe,2022-12-20 23:44:38.857,0 days 00:01:10.002000
2022-12-20 23:44:38.857,RiotClientUx.exe,2022-12-20 23:44:53.336,0 days 00:00:14.479000
2022-12-20 23:44:53.336,firefox.exe,2022-12-20 23:44:54.883,0 days 00:00:01.547000
2022-12-20 23:44:54.883,explorer.exe,2022-12-20 23:44:55.269,0 days 00:00:00.386000
2022-12-20 23:44:55.269,firefox.exe,2022-12-20 23:45:07.788,0 days 00:00:12.519000
2022-12-20 23:45:07.788,LeagueClientUx.exe,2022-12-20 23:45:28.860,0 days 00:00:21.072000
2022-12-20 23:45:28.860,firefox.exe,2022-12-20 23:45:33.570,0 days 00:00:04.710000
2022-12-20 23:45:33.570,LeagueClientUx.exe,2022-12-20 23:45:35.518,0 days 00:00:01.948000
2022-12-20 23:45:35.518,firefox.exe,2022-12-20 23:46:08.130,0 days 00:00:32.612000
2022-12-20 23:46:08.130,LeagueClientUx.exe,2022-12-20 23:46:13.556,0 days 00:00:05.426000
2022-12-20 23:46:13.556,RiotClientUx.exe,2022-12-20 23:46:37.915,0 days 00:00:24.359000
2022-12-20 23:46:37.915,LeagueClientUx.exe,2022-12-20 23:47:29.458,0 days 00:00:51.543000
2022-12-20 23:47:29.458,ApplicationFrameHost.exe,2022-12-20 23:47:31.239,0 days 00:00:01.781000
2022-12-20 23:47:31.239,LeagueClientUx.exe,2022-12-20 23:47:41.190,0 days 00:00:09.951000
2022-12-20 23:47:41.190,firefox.exe,2022-12-20 23:47:51.637,0 days 00:00:10.447000
2022-12-20 23:47:51.637,LeagueClientUx.exe,2022-12-20 23:47:57.345,0 days 00:00:05.708000
2022-12-20 23:47:57.345,firefox.exe,2022-12-20 23:48:39.067,0 days 00:00:41.722000
2022-12-20 23:48:39.067,LeagueClientUx.exe,2022-12-20 23:49:27.190,0 days 00:00:48.123000
2022-12-20 23:49:27.190,firefox.exe,2022-12-20 23:49:28.018,0 days 00:00:00.828000
2022-12-20 23:49:28.018,LeagueClientUx.exe,2022-12-20 23:49:28.751,0 days 00:00:00.733000
2022-12-20 23:49:28.751,firefox.exe,2022-12-20 23:49:35.152,0 days 00:00:06.401000
2022-12-20 23:49:35.152,LeagueClientUx.exe,2022-12-20 23:49:43.419,0 days 00:00:08.267000
2022-12-20 23:49:43.419,firefox.exe,2022-12-20 23:49:58.748,0 days 00:00:15.329000
2022-12-20 23:49:58.748,League of Legends.exe,2022-12-20 23:50:03.412,0 days 00:00:04.664000
2022-12-20 23:50:03.412,firefox.exe,2022-12-20 23:50:16.169,0 days 00:00:12.757000
2022-12-20 23:50:16.169,League of Legends.exe,2022-12-20 23:50:18.873,0 days 00:00:02.704000
2022-12-20 23:50:18.873,firefox.exe,2022-12-20 23:50:21.068,0 days 00:00:02.195000
2022-12-20 23:50:21.068,explorer.exe,2022-12-20 23:50:22.636,0 days 00:00:01.568000
2022-12-20 23:50:22.636,firefox.exe,2022-12-20 23:50:25.091,0 days 00:00:02.455000
2022-12-20 23:50:25.091,explorer.exe,2022-12-20 23:50:25.954,0 days 00:00:00.863000
2022-12-20 23:50:25.954,ApplicationFrameHost.exe,2022-12-20 23:50:27.692,0 days 00:00:01.738000
2022-12-20 23:50:27.692,firefox.exe,2022-12-20 23:50:28.873,0 days 00:00:01.181000
2022-12-20 23:50:28.873,ApplicationFrameHost.exe,2022-12-20 23:50:29.106,0 days 00:00:00.233000
2022-12-20 23:50:29.106,WindowsCamera.exe,2022-12-20 23:50:29.949,0 days 00:00:00.843000
2022-12-20 23:50:29.949,ApplicationFrameHost.exe,2022-12-20 23:50:32.334,0 days 00:00:02.385000
2022-12-20 23:50:32.334,League of Legends.exe,2022-12-20 23:50:45.055,0 days 00:00:12.721000
2022-12-20 23:50:45.055,firefox.exe,2022-12-20 23:50:46.659,0 days 00:00:01.604000
2022-12-20 23:50:46.659,League of Legends.exe,2022-12-20 23:50:48.874,0 days 00:00:02.215000
2022-12-20 23:50:48.874,ApplicationFrameHost.exe,2022-12-20 23:50:48.931,0 days 00:00:00.057000
2022-12-20 23:50:48.931,firefox.exe,2022-12-20 23:50:54.723,0 days 00:00:05.792000
2022-12-20 23:50:54.723,ApplicationFrameHost.exe,2022-12-20 23:50:55.659,0 days 00:00:00.936000
2022-12-20 23:50:55.659,League of Legends.exe,2022-12-21 00:04:14.337,0 days 00:13:18.678000
2022-12-21 00:04:14.337,explorer.exe,2022-12-21 00:04:16.474,0 days 00:00:02.137000
2022-12-21 00:04:16.474,ShellExperienceHost.exe,2022-12-21 00:04:22.291,0 days 00:00:05.817000
2022-12-21 00:04:22.291,SystemSettings.exe,2022-12-21 00:04:28.906,0 days 00:00:06.615000
2022-12-21 00:04:28.906,ApplicationFrameHost.exe,2022-12-21 00:04:33.185,0 days 00:00:04.279000
2022-12-21 00:04:33.185,explorer.exe,2022-12-21 00:04:34.117,0 days 00:00:00.932000
2022-12-21 00:04:34.117,ShellExperienceHost.exe,2022-12-21 00:05:31.481,0 days 00:00:57.364000
2022-12-21 00:05:31.481,SystemSettings.exe,2022-12-21 00:05:33.168,0 days 00:00:01.687000
2022-12-21 00:05:33.168,explorer.exe,2022-12-21 00:05:38.909,0 days 00:00:05.741000
2022-12-21 00:05:38.909,ShellExperienceHost.exe,2022-12-21 00:10:43.498,0 days 00:05:04.589000
2022-12-21 00:10:43.498,League of Legends.exe,2022-12-21 00:10:57.290,0 days 00:00:13.792000
2022-12-21 00:10:57.290,LeagueClientUx.exe,2022-12-21 00:10:58.922,0 days 00:00:01.632000
2022-12-21 00:10:58.922,ApplicationFrameHost.exe,2022-12-21 00:10:58.969,0 days 00:00:00.047000
2022-12-21 00:10:58.969,explorer.exe,2022-12-21 00:11:08.922,0 days 00:00:09.953000
2022-12-21 00:11:08.922,ApplicationFrameHost.exe,2022-12-21 00:11:41.249,0 days 00:00:32.327000
2022-12-21 00:11:41.249,firefox.exe,2022-12-21 00:11:42.801,0 days 00:00:01.552000
2022-12-21 00:11:42.801,explorer.exe,2022-12-21 00:11:48.923,0 days 00:00:06.122000
2022-12-21 00:11:48.923,ShellExperienceHost.exe,2022-12-21 00:11:50.983,0 days 00:00:02.060000
2022-12-21 00:11:50.983,explorer.exe,2022-12-21 00:11:51.731,0 days 00:00:00.748000
2022-12-21 00:11:51.731,RiotClientUx.exe,2022-12-21 00:11:58.924,0 days 00:00:07.193000
2022-12-21 00:11:58.924,LeagueClient.exe,2022-12-21 00:12:00.315,0 days 00:00:01.391000
2022-12-21 00:12:00.315,SystemSettings.exe,2022-12-21 00:12:02.209,0 days 00:00:01.894000
2022-12-21 00:12:02.209,firefox.exe,2022-12-21 00:12:04.753,0 days 00:00:02.544000
2022-12-21 00:12:04.753,LeagueClientUx.exe,2022-12-21 00:12:40.228,0 days 00:00:35.475000
2022-12-21 00:12:40.228,firefox.exe,2022-12-21 00:12:42.523,0 days 00:00:02.295000
2022-12-21 00:12:42.523,LeagueClientUx.exe,2022-12-21 00:12:48.708,0 days 00:00:06.185000
2022-12-21 00:12:48.708,explorer.exe,2022-12-21 00:12:48.926,0 days 00:00:00.218000
2022-12-21 00:12:48.926,Discord.exe,2022-12-21 00:13:00.760,0 days 00:00:11.834000
2022-12-21 00:13:00.760,firefox.exe,2022-12-21 00:13:05.389,0 days 00:00:04.629000
2022-12-21 00:13:05.389,explorer.exe,2022-12-21 00:13:06.826,0 days 00:00:01.437000
2022-12-21 00:13:06.826,firefox.exe,2022-12-21 00:13:27.461,0 days 00:00:20.635000
2022-12-21 00:13:27.461,LeagueClientUx.exe,2022-12-21 00:14:12.274,0 days 00:00:44.813000
2022-12-21 00:14:12.274,firefox.exe,2022-12-21 00:14:19.216,0 days 00:00:06.942000
2022-12-21 00:14:19.216,LeagueClientUx.exe,2022-12-21 00:14:46.107,0 days 00:00:26.891000
2022-12-21 00:14:46.107,firefox.exe,2022-12-21 00:14:50.216,0 days 00:00:04.109000
2022-12-21 00:14:50.216,LeagueClientUx.exe,2022-12-21 00:15:06.152,0 days 00:00:15.936000
2022-12-21 00:15:06.152,firefox.exe,2022-12-21 00:15:15.346,0 days 00:00:09.194000
2022-12-21 00:15:15.346,LeagueClientUx.exe,2022-12-21 00:15:18.822,0 days 00:00:03.476000
2022-12-21 00:15:18.822,firefox.exe,2022-12-21 00:15:49.801,0 days 00:00:30.979000
2022-12-21 00:15:49.801,LeagueClientUx.exe,2022-12-21 00:15:58.932,0 days 00:00:09.131000
2022-12-21 00:15:58.932,firefox.exe,2022-12-21 00:15:59.487,0 days 00:00:00.555000
2022-12-21 00:15:59.487,explorer.exe,2022-12-21 00:16:00.812,0 days 00:00:01.325000
2022-12-21 00:16:00.812,ApplicationFrameHost.exe,2022-12-21 00:16:08.020,0 days 00:00:07.208000
2022-12-21 00:16:08.020,League of Legends.exe,2022-12-21 00:16:10.143,0 days 00:00:02.123000
2022-12-21 00:16:10.143,ApplicationFrameHost.exe,2022-12-21 00:16:13.790,0 days 00:00:03.647000
2022-12-21 00:16:13.790,League of Legends.exe,2022-12-21 00:21:53.743,0 days 00:05:39.953000
2022-12-21 00:21:53.743,firefox.exe,2022-12-21 00:21:54.894,0 days 00:00:01.151000
2022-12-21 00:21:54.894,League of Legends.exe,2022-12-21 00:22:01.188,0 days 00:00:06.294000
2022-12-21 00:22:01.188,explorer.exe,2022-12-21 00:22:01.511,0 days 00:00:00.323000
2022-12-21 00:22:01.511,League of Legends.exe,2022-12-21 00:35:38.977,0 days 00:13:37.466000
2022-12-21 00:35:38.977,ApplicationFrameHost.exe,2022-12-21 00:35:59.259,0 days 00:00:20.282000
2022-12-21 00:35:59.259,LeagueClientUx.exe,2022-12-21 00:36:14.547,0 days 00:00:15.288000
2022-12-21 00:36:14.547,explorer.exe,2022-12-21 00:36:17.201,0 days 00:00:02.654000
2022-12-21 00:36:17.201,steam.exe,2022-12-21 00:36:18.275,0 days 00:00:01.074000
2022-12-21 00:36:18.275,explorer.exe,2022-12-21 00:36:18.978,0 days 00:00:00.703000
2022-12-21 00:36:18.978,ApplicationFrameHost.exe,2022-12-21 00:36:20.325,0 days 00:00:01.347000
2022-12-21 00:36:20.325,LeagueClientUx.exe,2022-12-21 00:36:21.337,0 days 00:00:01.012000
2022-12-21 00:36:21.337,explorer.exe,2022-12-21 00:36:23.006,0 days 00:00:01.669000
2022-12-21 00:36:23.006,steam.exe,2022-12-21 00:36:28.978,0 days 00:00:05.972000
2022-12-21 00:36:28.978,ApplicationFrameHost.exe,2022-12-21 00:36:30.360,0 days 00:00:01.382000
2022-12-21 00:36:30.360,LeagueClientUx.exe,2022-12-21 00:36:37.354,0 days 00:00:06.994000
2022-12-21 00:36:37.354,explorer.exe,2022-12-21 00:36:38.611,0 days 00:00:01.257000
2022-12-21 00:36:38.611,LeagueClientUx.exe,2022-12-21 00:36:48.630,0 days 00:00:10.019000
2022-12-21 00:36:48.630,steamwebhelper.exe,2022-12-21 00:36:48.980,0 days 00:00:00.350000
2022-12-21 00:36:48.980,LeagueClientUx.exe,2022-12-21 00:36:57.945,0 days 00:00:08.965000
2022-12-21 00:36:57.945,firefox.exe,2022-12-21 00:37:14.069,0 days 00:00:16.124000
2022-12-21 00:37:14.069,LeagueClientUx.exe,2022-12-21 00:37:48.443,0 days 00:00:34.374000
2022-12-21 00:37:48.443,firefox.exe,2022-12-21 00:37:55.651,0 days 00:00:07.208000
2022-12-21 00:37:55.651,LeagueClientUx.exe,2022-12-21 00:37:58.983,0 days 00:00:03.332000
2022-12-21 00:37:58.983,ApplicationFrameHost.exe,2022-12-21 00:38:08.983,0 days 00:00:10
2022-12-21 00:38:08.983,League of Legends.exe,2022-12-21 00:57:15.602,0 days 00:19:06.619000
2022-12-21 00:57:15.602,firefox.exe,2022-12-21 00:57:19.640,0 days 00:00:04.038000
2022-12-21 00:57:19.640,explorer.exe,2022-12-21 00:57:20.418,0 days 00:00:00.778000
2022-12-21 00:57:20.418,League of Legends.exe,2022-12-21 01:05:44.869,0 days 00:08:24.451000
2022-12-21 01:05:44.869,LeagueClientUx.exe,2022-12-21 01:08:59.479,0 days 00:03:14.610000
2022-12-21 01:08:59.479,explorer.exe,2022-12-21 01:09:09.060,0 days 00:00:09.581000
2022-12-21 01:09:09.060,ApplicationFrameHost.exe,2022-12-21 01:09:32.461,0 days 00:00:23.401000
2022-12-21 01:09:32.461,League of Legends.exe,2022-12-21 01:09:35.471,0 days 00:00:03.010000
2022-12-21 01:09:35.471,cmd.exe,2022-12-21 01:09:36.154,0 days 00:00:00.683000
2022-12-21 01:09:36.154,League of Legends.exe,2022-12-21 01:25:29.098,0 days 00:15:52.944000
2022-12-21 01:25:29.098,LeagueClientUx.exe,2022-12-21 01:26:55.746,0 days 00:01:26.648000
2022-12-21 01:26:55.746,RiotClientUx.exe,2022-12-21 01:27:05.194,0 days 00:00:09.448000
2022-12-21 01:27:05.194,explorer.exe,2022-12-21 01:27:06.264,0 days 00:00:01.070000
2022-12-21 01:27:06.264,cmd.exe,2022-12-21 01:27:09.102,0 days 00:00:02.838000
2022-12-21 01:27:09.102,RiotClientUx.exe,2022-12-21 01:27:09.366,0 days 00:00:00.264000
2022-12-21 09:40:51.955,Teams.exe,2022-12-21 09:40:52.908,0 days 00:00:00.953000
2022-12-21 09:40:52.908,explorer.exe,2022-12-21 09:41:01.973,0 days 00:00:09.065000
2022-12-21 09:41:01.973,Teams.exe,2022-12-21 09:41:05.167,0 days 00:00:03.194000
2022-12-21 09:41:05.167,explorer.exe,2022-12-21 09:41:07.295,0 days 00:00:02.128000
2022-12-21 09:41:07.295,ShellExperienceHost.exe,2022-12-21 09:41:10.273,0 days 00:00:02.978000
2022-12-21 09:41:10.273,explorer.exe,2022-12-21 09:41:12.022,0 days 00:00:01.749000
2022-12-21 09:41:12.022,ShellExperienceHost.exe,2022-12-21 09:41:12.479,0 days 00:00:00.457000
2022-12-21 09:41:12.479,explorer.exe,2022-12-21 09:41:20.117,0 days 00:00:07.638000
2022-12-21 09:41:20.117,firefox.exe,2022-12-21 09:42:06.321,0 days 00:00:46.204000
2022-12-21 09:42:06.321,RiotClientServices.exe,2022-12-21 09:42:07.909,0 days 00:00:01.588000
2022-12-21 09:42:07.909,firefox.exe,2022-12-21 09:42:10.620,0 days 00:00:02.711000
2022-12-21 09:42:10.620,RiotClientServices.exe,2022-12-21 09:42:12.025,0 days 00:00:01.405000
2022-12-21 09:42:12.025,firefox.exe,2022-12-21 09:42:21.763,0 days 00:00:09.738000
2022-12-21 09:42:21.763,RiotClientUx.exe,2022-12-21 09:42:43.698,0 days 00:00:21.935000
2022-12-21 09:42:43.698,LeagueClientUx.exe,2022-12-21 09:43:46.864,0 days 00:01:03.166000
2022-12-21 09:43:46.864,firefox.exe,2022-12-21 09:43:47.917,0 days 00:00:01.053000
2022-12-21 09:43:47.917,LeagueClientUx.exe,2022-12-21 09:44:11.448,0 days 00:00:23.531000
2022-12-21 09:44:11.448,firefox.exe,2022-12-21 09:44:19.748,0 days 00:00:08.300000
2022-12-21 09:44:19.748,LeagueClientUx.exe,2022-12-21 09:44:27.700,0 days 00:00:07.952000
2022-12-21 09:44:27.700,firefox.exe,2022-12-21 09:44:35.501,0 days 00:00:07.801000
2022-12-21 09:44:35.501,LeagueClientUx.exe,2022-12-21 09:44:42.981,0 days 00:00:07.480000
2022-12-21 09:44:42.981,firefox.exe,2022-12-21 09:44:56.146,0 days 00:00:13.165000
2022-12-21 09:44:56.146,League of Legends.exe,2022-12-21 09:45:00.671,0 days 00:00:04.525000
2022-12-21 09:45:00.671,ApplicationFrameHost.exe,2022-12-21 09:45:04.876,0 days 00:00:04.205000
