MEASUREMENT_TIME,VALUE
2023-01-31 02:38:54.945,Zoom.exe
2023-01-31 02:39:01.494,firefox.exe
2023-01-31 02:39:12.372,Zoom.exe
2023-01-31 02:40:06.391,firefox.exe
2023-01-31 02:40:28.013,Zoom.exe
2023-01-31 02:41:19.874,firefox.exe
2023-01-31 02:41:23.354,Zoom.exe
2023-01-31 02:43:43.724,firefox.exe
2023-01-31 02:43:55.398,Zoom.exe
2023-01-31 02:43:59.135,firefox.exe
2023-01-31 02:44:50.165,Zoom.exe
2023-01-31 02:44:51.206,firefox.exe
2023-01-31 02:45:34.565,Zoom.exe
2023-01-31 02:45:38.534,firefox.exe
2023-01-31 02:45:51.424,Zoom.exe
2023-01-31 02:45:52.537,firefox.exe
2023-01-31 03:30:48.630,explorer.exe
2023-01-31 03:30:50.633,Zoom.exe
2023-01-31 03:30:52.995,firefox.exe
2023-01-31 03:30:57.604,explorer.exe
2023-01-31 03:31:06.820,firefox.exe
2023-01-31 03:31:14.002,RiotClientUx.exe
2023-01-31 03:31:24.688,LeagueClient.exe
2023-01-31 03:31:32.546,LeagueClientUx.exe
2023-01-31 03:32:14.173,firefox.exe
2023-01-31 03:32:30.058,LeagueClientUx.exe
2023-01-31 03:32:35.969,firefox.exe
2023-01-31 03:32:40.444,LeagueClientUx.exe
2023-01-31 03:32:45.361,firefox.exe
2023-01-31 03:33:00.895,LeagueClientUx.exe
2023-01-31 03:33:06.468,firefox.exe
2023-01-31 03:33:07.253,LeagueClientUx.exe
2023-01-31 03:33:35.912,firefox.exe
2023-01-31 03:34:29.298,League of Legends.exe
2023-01-31 03:47:13.370,firefox.exe
2023-01-31 03:47:18.098,LeagueClientUx.exe
2023-01-31 03:47:41.124,firefox.exe
2023-01-31 03:47:42.417,LeagueClientUx.exe
2023-01-31 03:47:50.116,firefox.exe
2023-01-31 03:47:51.092,LeagueClientUx.exe
2023-01-31 03:47:56.269,firefox.exe
2023-01-31 03:47:57.518,LeagueClientUx.exe
2023-01-31 03:48:01.394,firefox.exe
2023-01-31 03:48:17.521,LeagueClientUx.exe
2023-01-31 03:48:38.387,firefox.exe
2023-01-31 03:48:44.778,LeagueClientUx.exe
2023-01-31 03:48:56.486,firefox.exe
2023-01-31 03:49:06.389,LeagueClientUx.exe
2023-01-31 03:49:31.284,firefox.exe
2023-01-31 03:49:42.247,LeagueClientUx.exe
2023-01-31 03:49:56.280,firefox.exe
2023-01-31 03:50:05.831,LeagueClientUx.exe
2023-01-31 03:50:19.512,firefox.exe
2023-01-31 03:52:07.693,League of Legends.exe
2023-01-31 03:55:49.072,firefox.exe
2023-01-31 03:55:50.665,League of Legends.exe
2023-01-31 04:06:34.771,firefox.exe
2023-01-31 04:06:41.087,LeagueClientUx.exe
2023-01-31 04:06:54.137,firefox.exe
2023-01-31 04:06:58.530,LeagueClientUx.exe
2023-01-31 04:07:00.140,firefox.exe
2023-01-31 04:08:38.905,LeagueClientUx.exe
2023-01-31 04:10:18.325,firefox.exe
2023-01-31 04:10:21.116,LeagueClientUx.exe
2023-01-31 04:10:34.520,firefox.exe
2023-01-31 04:10:44.842,LeagueClientUx.exe
2023-01-31 04:10:46.229,firefox.exe
2023-01-31 04:11:26.147,LeagueClientUx.exe
2023-01-31 04:11:39.488,firefox.exe
2023-01-31 04:11:42.814,LeagueClientUx.exe
2023-01-31 04:11:53.125,firefox.exe
2023-01-31 04:11:57.832,LeagueClientUx.exe
2023-01-31 04:12:10.846,firefox.exe
2023-01-31 04:12:19.481,LeagueClientUx.exe
2023-01-31 04:12:24.874,firefox.exe
2023-01-31 04:13:21.278,League of Legends.exe
2023-01-31 04:13:24.105,firefox.exe
2023-01-31 04:13:33.860,League of Legends.exe
2023-01-31 04:16:14.792,explorer.exe
2023-01-31 04:16:16.141,League of Legends.exe
2023-01-31 04:31:07.983,firefox.exe
2023-01-31 04:31:11.077,LeagueClientUx.exe
2023-01-31 04:31:24.016,firefox.exe
2023-01-31 04:31:24.669,LeagueClientUx.exe
2023-01-31 04:31:29.764,firefox.exe
2023-01-31 04:31:36.302,LeagueClientUx.exe
2023-01-31 04:32:41.137,explorer.exe
2023-01-31 04:32:44.837,cmd.exe
2023-01-31 04:32:45.315,firefox.exe
2023-01-31 04:33:19.726,LeagueClientUx.exe
2023-01-31 04:33:20.836,firefox.exe
2023-01-31 04:33:33.139,LeagueClientUx.exe
2023-01-31 04:33:37.819,firefox.exe
2023-01-31 04:33:52.013,LeagueClientUx.exe
2023-01-31 04:34:44.842,League of Legends.exe
2023-01-31 04:35:48.829,firefox.exe
2023-01-31 04:35:50.723,League of Legends.exe
2023-01-31 04:37:37.121,firefox.exe
2023-01-31 04:37:38.417,League of Legends.exe
2023-01-31 04:42:40.116,explorer.exe
2023-01-31 04:42:41.390,WeChat.exe
2023-01-31 04:42:44.583,explorer.exe
2023-01-31 04:42:44.859,League of Legends.exe
2023-01-31 04:45:06.131,WeChat.exe
2023-01-31 04:45:11.014,League of Legends.exe
2023-01-31 04:45:14.865,WeChat.exe
2023-01-31 04:45:20.462,explorer.exe
2023-01-31 04:45:21.196,League of Legends.exe
2023-01-31 04:48:54.875,WeChat.exe
2023-01-31 04:48:55.912,firefox.exe
2023-01-31 04:49:04.876,WeChat.exe
2023-01-31 04:49:07.462,explorer.exe
2023-01-31 04:49:07.869,League of Legends.exe
2023-01-31 04:51:01.239,firefox.exe
2023-01-31 04:51:17.952,explorer.exe
2023-01-31 04:51:18.699,League of Legends.exe
2023-01-31 04:51:54.881,Teams.exe
2023-01-31 04:51:56.218,WeChat.exe
2023-01-31 04:51:57.909,Teams.exe
2023-01-31 04:51:58.266,firefox.exe
2023-01-31 04:52:04.566,explorer.exe
2023-01-31 04:52:04.881,League of Legends.exe
2023-01-31 04:57:04.893,explorer.exe
2023-01-31 04:57:13.860,LeagueClientUx.exe
2023-01-31 04:57:14.632,WeChat.exe
2023-01-31 04:57:16.315,firefox.exe
2023-01-31 04:57:25.247,LeagueClientUx.exe
2023-01-31 04:57:28.717,firefox.exe
2023-01-31 04:57:30.381,LeagueClientUx.exe
2023-01-31 04:57:33.428,WeChat.exe
2023-01-31 04:58:01.364,LeagueClientUx.exe
2023-01-31 04:58:04.799,firefox.exe
2023-01-31 04:58:18.052,LeagueClientUx.exe
2023-01-31 04:58:19.726,firefox.exe
2023-01-31 05:00:01.207,WeChat.exe
2023-01-31 05:00:26.255,firefox.exe
2023-01-31 05:01:32.836,explorer.exe
2023-01-31 05:01:33.357,LeagueClientUx.exe
2023-01-31 05:01:36.450,firefox.exe
2023-01-31 05:02:40.771,LeagueClientUx.exe
2023-01-31 05:02:41.111,firefox.exe
2023-01-31 05:02:45.410,LeagueClientUx.exe
2023-01-31 05:02:55.805,firefox.exe
2023-01-31 05:03:04.046,LeagueClientUx.exe
2023-01-31 05:03:19.020,firefox.exe
2023-01-31 05:04:38.665,explorer.exe
2023-01-31 05:04:41.067,WeChat.exe
2023-01-31 05:05:04.502,firefox.exe
2023-01-31 05:05:06.249,League of Legends.exe
2023-01-31 05:05:14.778,firefox.exe
2023-01-31 05:05:16.596,League of Legends.exe
2023-01-31 05:23:28.879,WeChat.exe
2023-01-31 05:23:30.017,firefox.exe
2023-01-31 05:23:31.800,WeChat.exe
2023-01-31 05:23:32.866,firefox.exe
2023-01-31 05:23:35.744,LeagueClientUx.exe
2023-01-31 05:23:47.915,firefox.exe
2023-01-31 05:23:55.673,LeagueClientUx.exe
2023-01-31 05:23:58.816,firefox.exe
2023-01-31 05:24:14.524,LeagueClientUx.exe
2023-01-31 05:24:16.415,firefox.exe
2023-01-31 05:24:20.664,WeChat.exe
2023-01-31 05:24:24.343,explorer.exe
2023-01-31 05:24:24.961,SearchApp.exe
2023-01-31 05:24:28.837,Zoom.exe
2023-01-31 05:24:33.582,WeChat.exe
2023-01-31 05:24:35.029,Zoom.exe
2023-01-31 05:24:39.503,firefox.exe
2023-01-31 05:24:53.650,explorer.exe
2023-01-31 05:24:54.963,Zoom.exe
2023-01-31 05:24:55.364,explorer.exe
2023-01-31 05:24:55.870,WeChat.exe
2023-01-31 05:24:56.590,firefox.exe
2023-01-31 05:24:59.575,Zoom.exe
2023-01-31 05:25:53.750,firefox.exe
2023-01-31 05:26:00.355,Zoom.exe
2023-01-31 05:26:11.239,firefox.exe
2023-01-31 05:26:22.285,Zoom.exe
2023-01-31 05:26:24.966,firefox.exe
2023-01-31 05:27:37.994,WeChat.exe
2023-01-31 05:27:58.295,firefox.exe
2023-01-31 05:28:16.098,Zoom.exe
2023-01-31 05:28:17.252,firefox.exe
2023-01-31 05:28:20.754,Zoom.exe
2023-01-31 05:30:20.058,firefox.exe
2023-01-31 05:56:15.219,explorer.exe
2023-01-31 05:56:16.301,WeChat.exe
2023-01-31 05:57:22.913,Zoom.exe
2023-01-31 05:57:25.043,WeChat.exe
2023-01-31 05:57:26.363,explorer.exe
2023-01-31 05:57:29.311,Zoom.exe
2023-01-31 05:57:38.188,WeChat.exe
2023-01-31 05:58:18.945,Zoom.exe
2023-01-31 05:58:31.077,WeChat.exe
2023-01-31 05:58:44.360,firefox.exe
2023-01-31 05:58:51.712,explorer.exe
2023-01-31 05:58:55.046,WeChat.exe
2023-01-31 05:59:08.837,explorer.exe
2023-01-31 05:59:13.436,WeChat.exe
2023-01-31 05:59:32.165,Zoom.exe
2023-01-31 05:59:34.075,WeChat.exe
2023-01-31 05:59:38.351,Zoom.exe
2023-01-31 06:00:55.803,firefox.exe
2023-01-31 06:00:58.075,explorer.exe
2023-01-31 06:00:58.849,firefox.exe
2023-01-31 06:01:04.748,LeagueClientUx.exe
2023-01-31 06:01:06.545,firefox.exe
2023-01-31 06:01:08.741,LeagueClientUx.exe
2023-01-31 06:01:09.999,firefox.exe
2023-01-31 06:01:11.539,LeagueClientUx.exe
2023-01-31 06:01:16.654,firefox.exe
2023-01-31 06:01:55.087,explorer.exe
2023-01-31 06:01:56.431,Discord.exe
2023-01-31 06:02:03.778,LeagueClientUx.exe
2023-01-31 06:02:20.501,Discord.exe
2023-01-31 06:02:25.390,firefox.exe
2023-01-31 06:02:26.534,Discord.exe
2023-01-31 06:02:34.705,LeagueClientUx.exe
2023-01-31 06:02:42.671,firefox.exe
2023-01-31 06:02:44.614,LeagueClientUx.exe
2023-01-31 06:02:46.884,explorer.exe
2023-01-31 06:02:49.137,firefox.exe
2023-01-31 06:02:53.663,LeagueClientUx.exe
2023-01-31 06:02:55.713,firefox.exe
2023-01-31 06:03:02.656,explorer.exe
2023-01-31 06:03:03.800,Discord.exe
2023-01-31 06:03:13.818,firefox.exe
2023-01-31 06:03:15.205,explorer.exe
2023-01-31 06:03:16.848,firefox.exe
2023-01-31 06:03:21.435,explorer.exe
2023-01-31 06:03:22.559,LeagueClientUx.exe
2023-01-31 06:03:45.058,League of Legends.exe
2023-01-31 06:03:55.058,Discord.exe
2023-01-31 06:03:55.577,explorer.exe
2023-01-31 06:03:58.270,firefox.exe
2023-01-31 06:04:07.680,League of Legends.exe
2023-01-31 06:04:14.232,firefox.exe
2023-01-31 06:04:15.059,League of Legends.exe
2023-01-31 06:04:26.623,firefox.exe
2023-01-31 06:04:27.657,League of Legends.exe
2023-01-31 06:05:22.774,firefox.exe
2023-01-31 06:05:25.060,League of Legends.exe
2023-01-31 06:11:50.208,firefox.exe
2023-01-31 06:11:56.123,explorer.exe
2023-01-31 06:11:56.730,League of Legends.exe
2023-01-31 06:12:28.891,firefox.exe
2023-01-31 06:12:31.403,Discord.exe
2023-01-31 06:12:32.272,firefox.exe
2023-01-31 06:12:33.259,explorer.exe
2023-01-31 06:12:34.067,League of Legends.exe
2023-01-31 06:12:35.077,firefox.exe
2023-01-31 06:12:36.495,explorer.exe
2023-01-31 06:12:37.486,Discord.exe
2023-01-31 06:12:39.724,LeagueClientUx.exe
2023-01-31 06:12:41.804,Discord.exe
2023-01-31 06:12:43.182,LeagueClientUx.exe
2023-01-31 06:12:44.723,Discord.exe
2023-01-31 06:12:48.688,LeagueClientUx.exe
2023-01-31 06:12:51.194,firefox.exe
2023-01-31 06:12:56.041,LeagueClientUx.exe
2023-01-31 06:13:23.838,explorer.exe
2023-01-31 06:13:24.943,Discord.exe
2023-01-31 06:13:27.780,firefox.exe
2023-01-31 06:13:29.089,LeagueClientUx.exe
2023-01-31 06:13:29.862,firefox.exe
2023-01-31 06:13:41.222,LeagueClientUx.exe
2023-01-31 06:13:44.412,explorer.exe
2023-01-31 06:13:45.079,WeChat.exe
2023-01-31 06:13:48.162,firefox.exe
2023-01-31 06:13:49.867,explorer.exe
2023-01-31 06:13:55.080,WeChat.exe
2023-01-31 06:14:23.990,LeagueClientUx.exe
2023-01-31 06:14:27.405,firefox.exe
2023-01-31 06:14:32.160,LeagueClientUx.exe
2023-01-31 06:14:47.714,firefox.exe
2023-01-31 06:14:52.313,WeChat.exe
2023-01-31 06:14:58.907,firefox.exe
2023-01-31 06:15:20.044,League of Legends.exe
2023-01-31 06:15:36.819,explorer.exe
2023-01-31 06:15:37.850,League of Legends.exe
2023-01-31 06:16:05.085,WeChat.exe
2023-01-31 06:16:07.991,League of Legends.exe
2023-01-31 06:16:09.274,WeChat.exe
2023-01-31 06:16:29.058,League of Legends.exe
2023-01-31 06:17:21.549,WeChat.exe
2023-01-31 06:17:23.166,League of Legends.exe
2023-01-31 06:19:16.818,WeChat.exe
2023-01-31 06:19:17.790,League of Legends.exe
2023-01-31 06:35:14.816,LeagueClientUx.exe
2023-01-31 06:35:16.316,WeChat.exe
2023-01-31 06:35:18.094,LeagueClientUx.exe
2023-01-31 06:35:18.890,WeChat.exe
2023-01-31 06:35:31.427,LeagueClientUx.exe
2023-01-31 06:35:34.969,firefox.exe
2023-01-31 06:35:37.200,LeagueClientUx.exe
2023-01-31 06:35:40.165,firefox.exe
2023-01-31 06:35:41.404,LeagueClientUx.exe
2023-01-31 06:35:49.947,firefox.exe
2023-01-31 06:36:18.705,LeagueClientUx.exe
2023-01-31 06:36:21.061,firefox.exe
2023-01-31 06:36:22.125,LeagueClientUx.exe
2023-01-31 06:36:23.539,firefox.exe
2023-01-31 06:36:27.832,explorer.exe
2023-01-31 06:36:29.567,WeChat.exe
2023-01-31 06:36:31.548,LeagueClientUx.exe
2023-01-31 06:36:32.484,firefox.exe
2023-01-31 06:36:37.009,LeagueClientUx.exe
2023-01-31 06:36:43.416,firefox.exe
2023-01-31 06:36:51.527,LeagueClientUx.exe
2023-01-31 06:36:58.338,firefox.exe
2023-01-31 06:37:01.631,LeagueClientUx.exe
2023-01-31 06:37:17.933,firefox.exe
2023-01-31 06:37:25.708,LeagueClientUx.exe
2023-01-31 06:37:27.069,firefox.exe
2023-01-31 06:38:25.249,League of Legends.exe
2023-01-31 06:38:33.792,firefox.exe
2023-01-31 06:38:34.859,League of Legends.exe
2023-01-31 06:44:35.148,firefox.exe
2023-01-31 06:44:36.947,League of Legends.exe
2023-01-31 06:53:25.166,firefox.exe
2023-01-31 06:53:26.958,League of Legends.exe
2023-01-31 06:56:42.152,WeChat.exe
2023-01-31 06:56:45.048,explorer.exe
2023-01-31 06:56:45.172,League of Legends.exe
2023-01-31 06:57:05.173,firefox.exe
2023-01-31 06:57:08.519,LeagueClientUx.exe
2023-01-31 06:57:08.960,firefox.exe
2023-01-31 06:57:13.859,LeagueClientUx.exe
2023-01-31 06:58:12.798,explorer.exe
2023-01-31 06:58:15.013,LeagueClientUx.exe
2023-01-31 06:58:17.201,firefox.exe
2023-01-31 06:58:29.209,LeagueClientUx.exe
2023-01-31 06:58:37.588,firefox.exe
2023-01-31 06:58:44.836,LeagueClientUx.exe
2023-01-31 06:58:53.553,explorer.exe
2023-01-31 06:58:55.177,WeChat.exe
2023-01-31 06:59:02.967,explorer.exe
2023-01-31 06:59:05.178,ShellExperienceHost.exe
2023-01-31 06:59:09.091,firefox.exe
2023-01-31 06:59:18.643,WeChat.exe
2023-01-31 06:59:34.441,explorer.exe
2023-01-31 06:59:35.180,WeChat.exe
2023-01-31 06:59:39.854,firefox.exe
2023-01-31 07:00:16.132,League of Legends.exe
2023-01-31 07:01:35.183,firefox.exe
2023-01-31 07:01:38.309,explorer.exe
2023-01-31 07:01:38.704,League of Legends.exe
2023-01-31 07:22:13.117,firefox.exe
2023-01-31 07:22:14.689,LeagueClientUx.exe
2023-01-31 07:22:20.157,firefox.exe
2023-01-31 07:22:23.015,LeagueClientUx.exe
2023-01-31 07:22:43.884,cmd.exe
2023-01-31 16:40:38.649,Teams.exe
2023-01-31 16:40:38.649,<s>
2023-01-31 16:40:50.064,Discord.exe
2023-01-31 16:47:22.801,explorer.exe
2023-01-31 16:47:26.920,firefox.exe
2023-01-31 17:52:43.979,explorer.exe
2023-01-31 17:52:44.647,StartMenuExperienceHost.exe
2023-02-01 04:13:18.788,<s>
2023-02-01 04:13:18.788,Teams.exe
2023-02-01 04:13:30.290,Discord.exe
2023-02-01 04:15:41.030,explorer.exe
2023-02-01 04:15:49.024,firefox.exe
2023-02-01 04:30:55.841,explorer.exe
2023-02-01 04:30:59.051,Spotify.exe
2023-02-01 04:31:09.870,firefox.exe
2023-02-01 04:31:12.552,Spotify.exe
2023-02-01 04:31:12.855,firefox.exe
2023-02-01 05:32:42.920,explorer.exe
2023-02-01 05:32:44.492,Teams.exe
2023-02-01 05:32:46.009,firefox.exe
2023-02-01 05:32:47.333,Teams.exe
2023-02-01 05:32:50.224,explorer.exe
2023-02-01 05:32:51.679,ShellExperienceHost.exe
2023-02-01 05:32:51.841,firefox.exe
2023-02-01 05:50:39.211,SearchApp.exe
2023-02-01 05:50:41.780,explorer.exe
2023-02-01 05:50:48.058,firefox.exe
2023-02-01 06:08:28.725,cmd.exe
2023-02-01 09:59:20.507,<s>
2023-02-01 09:59:20.507,Teams.exe
2023-02-01 09:59:31.780,Discord.exe
2023-02-01 10:08:26.755,explorer.exe
2023-02-01 10:08:31.853,firefox.exe
2023-02-01 11:08:34.427,explorer.exe
2023-02-01 11:08:35.182,StartMenuExperienceHost.exe
2023-02-01 21:24:58.287,Teams.exe
2023-02-01 21:24:58.287,<s>
2023-02-01 21:25:09.788,Discord.exe
2023-02-01 21:26:14.727,Teams.exe
2023-02-01 21:26:14.727,<s>
2023-02-01 21:26:26.227,Discord.exe
2023-02-01 21:26:36.228,Teams.exe
2023-02-01 21:47:20.858,explorer.exe
2023-02-01 21:47:24.024,firefox.exe
2023-02-01 23:57:04.579,explorer.exe
2023-02-01 23:57:05.766,cmd.exe
2023-02-01 23:58:55.682,firefox.exe
2023-02-02 00:03:13.193,cmd.exe
2023-02-02 02:28:16.336,<s>
2023-02-02 02:28:16.336,Teams.exe
2023-02-02 02:28:25.865,explorer.exe
2023-02-02 02:28:27.838,Discord.exe
2023-02-02 02:28:42.927,firefox.exe
2023-02-02 02:29:18.640,explorer.exe
2023-02-02 02:29:27.841,SearchApp.exe
2023-02-02 02:29:37.842,firefox.exe
2023-02-02 02:29:42.653,RiotClientUx.exe
2023-02-02 02:29:57.842,firefox.exe
2023-02-02 02:30:00.271,explorer.exe
2023-02-02 02:30:03.334,firefox.exe
2023-02-02 02:30:08.634,explorer.exe
2023-02-02 02:30:09.709,LeagueClientUx.exe
2023-02-02 02:31:07.221,firefox.exe
2023-02-02 02:31:21.708,explorer.exe
2023-02-02 02:31:22.784,LeagueClientUx.exe
2023-02-02 02:31:57.841,firefox.exe
2023-02-02 02:32:07.848,explorer.exe
2023-02-02 02:32:17.848,firefox.exe
2023-02-02 02:32:49.059,explorer.exe
2023-02-02 02:32:57.850,firefox.exe
2023-02-02 02:33:07.355,League of Legends.exe
2023-02-02 02:33:11.199,firefox.exe
2023-02-02 02:33:16.513,League of Legends.exe
2023-02-02 02:33:18.952,firefox.exe
2023-02-02 02:33:21.120,League of Legends.exe
2023-02-02 02:33:26.358,firefox.exe
2023-02-02 02:33:27.852,League of Legends.exe
2023-02-02 02:33:29.691,firefox.exe
2023-02-02 02:33:37.733,League of Legends.exe
2023-02-02 02:37:15.151,firefox.exe
2023-02-02 02:37:16.216,League of Legends.exe
2023-02-02 02:38:07.863,SearchApp.exe
2023-02-02 02:38:08.912,explorer.exe
2023-02-02 02:38:09.505,League of Legends.exe
2023-02-02 02:42:42.422,firefox.exe
2023-02-02 02:42:46.358,explorer.exe
2023-02-02 02:42:47.509,League of Legends.exe
2023-02-02 02:42:50.194,explorer.exe
2023-02-02 02:42:50.913,LeagueClientUx.exe
2023-02-02 02:44:47.865,firefox.exe
2023-02-02 02:44:54.538,explorer.exe
2023-02-02 02:44:56.129,LeagueClientUx.exe
2023-02-02 02:45:47.883,firefox.exe
2023-02-02 02:45:57.883,League of Legends.exe
2023-02-02 02:46:34.630,explorer.exe
2023-02-02 02:46:35.491,League of Legends.exe
2023-02-02 02:47:41.462,firefox.exe
2023-02-02 02:47:43.713,explorer.exe
2023-02-02 02:47:44.516,League of Legends.exe
2023-02-02 02:57:20.415,firefox.exe
2023-02-02 02:57:23.958,explorer.exe
2023-02-02 02:57:24.351,League of Legends.exe
2023-02-02 03:00:27.918,explorer.exe
2023-02-02 03:00:33.175,LeagueClientUx.exe
2023-02-02 03:00:46.988,firefox.exe
2023-02-02 03:00:56.208,explorer.exe
2023-02-02 03:00:57.403,firefox.exe
2023-02-02 03:01:38.368,LeagueClientUx.exe
2023-02-02 03:02:11.089,firefox.exe
2023-02-02 03:02:20.951,LeagueClientUx.exe
2023-02-02 03:02:28.192,firefox.exe
2023-02-02 03:02:36.938,LeagueClientUx.exe
2023-02-02 03:03:04.782,firefox.exe
2023-02-02 03:03:14.648,LeagueClientUx.exe
2023-02-02 03:03:25.375,firefox.exe
2023-02-02 03:03:30.526,LeagueClientUx.exe
2023-02-02 03:03:34.683,firefox.exe
2023-02-02 03:04:11.839,explorer.exe
2023-02-02 03:04:12.472,League of Legends.exe
2023-02-02 03:04:17.927,firefox.exe
2023-02-02 03:04:20.042,League of Legends.exe
2023-02-02 03:04:27.185,firefox.exe
2023-02-02 03:04:37.928,League of Legends.exe
2023-02-02 03:14:40.377,firefox.exe
2023-02-02 03:14:41.728,League of Legends.exe
2023-02-02 03:15:47.953,firefox.exe
2023-02-02 03:15:49.300,League of Legends.exe
2023-02-02 03:15:57.016,firefox.exe
2023-02-02 03:15:57.953,explorer.exe
2023-02-02 03:15:58.863,League of Legends.exe
2023-02-02 03:17:31.598,firefox.exe
2023-02-02 03:17:34.384,League of Legends.exe
2023-02-02 03:28:17.983,firefox.exe
2023-02-02 03:28:19.306,League of Legends.exe
2023-02-02 03:29:33.640,firefox.exe
2023-02-02 03:29:34.970,explorer.exe
2023-02-02 03:29:37.988,LeagueClientUx.exe
2023-02-02 03:31:39.682,firefox.exe
2023-02-02 03:31:40.396,LeagueClientUx.exe
2023-02-02 03:32:45.300,firefox.exe
2023-02-02 03:33:54.666,explorer.exe
2023-02-02 03:33:56.559,LeagueClientUx.exe
2023-02-02 03:33:58.537,firefox.exe
2023-02-02 03:34:34.406,explorer.exe
2023-02-02 03:34:35.358,LeagueClientUx.exe
2023-02-02 03:34:48.590,firefox.exe
2023-02-02 03:35:16.195,explorer.exe
2023-02-02 03:35:17.656,LeagueClientUx.exe
2023-02-02 03:35:20.981,firefox.exe
2023-02-02 03:35:22.737,LeagueClientUx.exe
2023-02-02 03:37:07.210,firefox.exe
2023-02-02 03:37:12.687,LeagueClientUx.exe
2023-02-02 03:37:18.367,firefox.exe
2023-02-02 03:37:58.010,explorer.exe
2023-02-02 03:38:08.010,firefox.exe
2023-02-02 03:39:01.719,League of Legends.exe
2023-02-02 03:48:28.034,firefox.exe
2023-02-02 03:48:37.954,LeagueClientUx.exe
2023-02-02 03:48:39.475,firefox.exe
2023-02-02 03:48:41.510,LeagueClientUx.exe
2023-02-02 03:49:37.324,explorer.exe
2023-02-02 03:49:38.037,LeagueClientUx.exe
2023-02-02 03:50:10.417,firefox.exe
2023-02-02 03:50:19.850,LeagueClientUx.exe
2023-02-02 03:50:20.909,firefox.exe
2023-02-02 03:50:28.665,LeagueClientUx.exe
2023-02-02 03:50:47.877,firefox.exe
2023-02-02 03:50:52.718,LeagueClientUx.exe
2023-02-02 03:51:09.659,firefox.exe
2023-02-02 03:52:06.479,explorer.exe
2023-02-02 03:52:08.042,firefox.exe
2023-02-02 03:52:09.600,League of Legends.exe
2023-02-02 03:53:40.414,firefox.exe
2023-02-02 03:53:41.247,League of Legends.exe
2023-02-02 04:17:08.102,firefox.exe
2023-02-02 04:17:10.618,LeagueClientUx.exe
2023-02-02 04:18:13.976,firefox.exe
2023-02-02 04:19:15.493,LeagueClientUx.exe
2023-02-02 04:19:17.386,firefox.exe
2023-02-02 04:19:18.468,LeagueClientUx.exe
2023-02-02 04:19:18.957,firefox.exe
2023-02-02 05:05:11.292,LeagueClientUx.exe
2023-02-02 05:05:51.253,firefox.exe
2023-02-02 05:09:02.143,LeagueClientUx.exe
2023-02-02 05:09:14.298,firefox.exe
2023-02-02 05:23:35.395,explorer.exe
2023-02-02 05:23:37.668,Discord.exe
2023-02-02 05:23:45.817,firefox.exe
2023-02-02 05:23:50.234,Discord.exe
2023-02-02 05:24:09.220,firefox.exe
2023-02-02 05:24:41.412,Discord.exe
2023-02-02 05:25:03.349,firefox.exe
2023-02-02 05:25:28.462,explorer.exe
2023-02-02 05:25:29.899,firefox.exe
2023-02-02 05:25:31.142,Teams.exe
2023-02-02 05:25:33.800,firefox.exe
2023-02-02 05:25:36.544,explorer.exe
2023-02-02 05:25:37.589,Discord.exe
2023-02-02 05:26:44.514,firefox.exe
2023-02-02 05:27:18.712,Discord.exe
2023-02-02 05:27:48.975,firefox.exe
2023-02-02 05:29:12.711,Discord.exe
2023-02-02 05:29:41.231,firefox.exe
2023-02-02 05:29:54.912,explorer.exe
2023-02-02 05:29:58.265,ShellExperienceHost.exe
2023-02-02 05:29:59.641,firefox.exe
2023-02-02 05:39:12.961,explorer.exe
2023-02-02 05:39:14.030,firefox.exe
2023-02-02 05:39:15.456,Discord.exe
2023-02-02 05:39:31.387,firefox.exe
2023-02-02 05:39:36.157,Discord.exe
2023-02-02 05:39:41.514,firefox.exe
2023-02-02 05:41:26.094,Discord.exe
2023-02-02 05:41:28.286,firefox.exe
2023-02-02 05:41:34.835,Discord.exe
2023-02-02 05:41:36.784,firefox.exe
2023-02-02 05:41:37.632,Discord.exe
2023-02-02 05:42:04.666,firefox.exe
2023-02-02 05:45:47.705,explorer.exe
2023-02-02 05:45:48.294,Discord.exe
2023-02-02 05:45:51.996,firefox.exe
2023-02-02 05:46:02.749,Discord.exe
2023-02-02 05:46:03.568,firefox.exe
2023-02-02 05:46:07.384,Discord.exe
2023-02-02 05:46:14.129,firefox.exe
2023-02-02 05:46:15.964,Discord.exe
2023-02-02 05:46:30.526,firefox.exe
2023-02-02 05:46:42.687,explorer.exe
2023-02-02 05:46:44.364,Discord.exe
2023-02-02 05:47:00.234,firefox.exe
2023-02-02 05:47:10.129,Discord.exe
2023-02-02 05:47:30.097,firefox.exe
2023-02-02 05:48:57.681,Discord.exe
2023-02-02 05:49:02.636,firefox.exe
2023-02-02 05:49:44.971,explorer.exe
2023-02-02 05:49:46.498,firefox.exe
2023-02-02 05:54:30.964,Discord.exe
2023-02-02 05:54:38.763,firefox.exe
2023-02-02 05:55:47.152,Discord.exe
2023-02-02 05:55:49.751,firefox.exe
2023-02-02 05:57:41.108,Discord.exe
2023-02-02 05:58:05.400,firefox.exe
2023-02-02 06:03:20.512,Discord.exe
2023-02-02 06:03:30.816,firefox.exe
2023-02-02 06:05:56.802,explorer.exe
2023-02-02 06:05:58.332,firefox.exe
2023-02-02 06:28:16.027,explorer.exe
2023-02-02 06:28:18.379,Discord.exe
2023-02-02 06:28:28.154,firefox.exe
2023-02-02 06:28:34.302,Discord.exe
