Start,Value,End,Duration
2023-01-14 17:12:04.383,onenoteim.exe,2023-01-14 17:12:13.566,0 days 00:00:09.183000
2023-01-14 17:12:13.566,ApplicationFrameHost.exe,2023-01-14 17:13:05.467,0 days 00:00:51.901000
2023-01-14 17:13:05.467,firefox.exe,2023-01-14 17:15:47.398,0 days 00:02:41.931000
2023-01-14 17:15:47.398,onenoteim.exe,2023-01-14 17:15:53.572,0 days 00:00:06.174000
2023-01-14 17:15:53.572,ApplicationFrameHost.exe,2023-01-14 17:16:53.573,0 days 00:01:00.001000
2023-01-14 17:16:53.573,firefox.exe,2023-01-14 17:17:01.930,0 days 00:00:08.357000
2023-01-14 17:17:01.930,explorer.exe,2023-01-14 17:17:03.573,0 days 00:00:01.643000
2023-01-14 17:17:03.573,EXCEL.EXE,2023-01-14 17:17:15.658,0 days 00:00:12.085000
2023-01-14 17:17:15.658,firefox.exe,2023-01-14 17:19:03.578,0 days 00:01:47.920000
2023-01-14 17:19:03.578,EXCEL.EXE,2023-01-14 17:19:13.579,0 days 00:00:10.001000
2023-01-14 17:19:13.579,firefox.exe,2023-01-14 17:20:05.522,0 days 00:00:51.943000
2023-01-14 17:20:05.522,onenoteim.exe,2023-01-14 17:20:13.581,0 days 00:00:08.059000
2023-01-14 17:20:13.581,ApplicationFrameHost.exe,2023-01-14 17:20:29.047,0 days 00:00:15.466000
2023-01-14 17:20:29.047,firefox.exe,2023-01-14 17:20:30.744,0 days 00:00:01.697000
2023-01-14 17:20:30.744,onenoteim.exe,2023-01-14 17:20:33.582,0 days 00:00:02.838000
2023-01-14 17:20:33.582,ApplicationFrameHost.exe,2023-01-14 17:22:01.493,0 days 00:01:27.911000
2023-01-14 17:22:01.493,firefox.exe,2023-01-14 17:23:08.091,0 days 00:01:06.598000
2023-01-14 17:23:08.091,onenoteim.exe,2023-01-14 17:23:13.588,0 days 00:00:05.497000
2023-01-14 17:23:13.588,ApplicationFrameHost.exe,2023-01-14 17:24:03.101,0 days 00:00:49.513000
2023-01-14 17:24:03.101,firefox.exe,2023-01-14 17:24:04.937,0 days 00:00:01.836000
2023-01-14 17:24:04.937,ScreenClippingHost.exe,2023-01-14 17:24:07.370,0 days 00:00:02.433000
2023-01-14 17:24:07.370,onenoteim.exe,2023-01-14 17:24:08.146,0 days 00:00:00.776000
2023-01-14 17:24:08.146,firefox.exe,2023-01-14 17:29:22.716,0 days 00:05:14.570000
2023-01-14 17:29:22.716,explorer.exe,2023-01-14 17:29:23.088,0 days 00:00:00.372000
2023-01-14 17:29:23.088,firefox.exe,2023-01-14 17:29:24.097,0 days 00:00:01.009000
2023-01-14 17:29:24.097,EXCEL.EXE,2023-01-14 17:31:43.308,0 days 00:02:19.211000
2023-01-14 17:31:43.308,firefox.exe,2023-01-14 17:33:03.609,0 days 00:01:20.301000
2023-01-14 17:33:03.609,RiotClientUx.exe,2023-01-14 17:33:10.241,0 days 00:00:06.632000
2023-01-14 17:33:10.241,firefox.exe,2023-01-14 17:33:26.363,0 days 00:00:16.122000
2023-01-14 17:33:26.363,explorer.exe,2023-01-14 17:33:28.005,0 days 00:00:01.642000
2023-01-14 17:33:28.005,LeagueClientUx.exe,2023-01-14 17:34:06.244,0 days 00:00:38.239000
2023-01-14 17:34:06.244,firefox.exe,2023-01-14 17:34:07.357,0 days 00:00:01.113000
2023-01-14 17:34:07.357,LeagueClientUx.exe,2023-01-14 17:34:19.853,0 days 00:00:12.496000
2023-01-14 17:34:19.853,firefox.exe,2023-01-14 17:35:23.616,0 days 00:01:03.763000
2023-01-14 17:35:23.616,explorer.exe,2023-01-14 17:35:33.616,0 days 00:00:10
2023-01-14 17:35:33.616,firefox.exe,2023-01-14 17:36:00.927,0 days 00:00:27.311000
2023-01-14 17:36:00.927,League of Legends.exe,2023-01-14 17:36:38.722,0 days 00:00:37.795000
2023-01-14 17:36:38.722,firefox.exe,2023-01-14 17:36:41.125,0 days 00:00:02.403000
2023-01-14 17:36:41.125,League of Legends.exe,2023-01-14 17:50:05.213,0 days 00:13:24.088000
2023-01-14 17:50:05.213,firefox.exe,2023-01-14 17:50:08.151,0 days 00:00:02.938000
2023-01-14 17:50:08.151,LeagueClientUx.exe,2023-01-14 17:50:58.697,0 days 00:00:50.546000
2023-01-14 17:50:58.697,firefox.exe,2023-01-14 17:51:18.963,0 days 00:00:20.266000
2023-01-14 17:51:18.963,onenoteim.exe,2023-01-14 17:51:25.216,0 days 00:00:06.253000
2023-01-14 17:51:25.216,ApplicationFrameHost.exe,2023-01-14 17:51:34.344,0 days 00:00:09.128000
2023-01-14 17:51:34.344,firefox.exe,2023-01-14 18:51:47.098,0 days 01:00:12.754000
2023-01-14 18:51:47.098,explorer.exe,2023-01-14 18:51:48.352,0 days 00:00:01.254000
2023-01-14 18:51:48.352,EXCEL.EXE,2023-01-14 18:51:52.467,0 days 00:00:04.115000
2023-01-14 18:51:52.467,explorer.exe,2023-01-14 18:51:55.355,0 days 00:00:02.888000
2023-01-14 18:51:55.355,LeagueClientUx.exe,2023-01-14 18:51:59.311,0 days 00:00:03.956000
2023-01-14 18:51:59.311,RiotClientUx.exe,2023-01-14 18:52:05.356,0 days 00:00:06.045000
2023-01-14 18:52:05.356,firefox.exe,2023-01-14 18:52:05.450,0 days 00:00:00.094000
2023-01-14 18:52:05.450,RiotClientUx.exe,2023-01-14 18:52:14.418,0 days 00:00:08.968000
2023-01-14 18:52:14.418,firefox.exe,2023-01-14 18:52:22.606,0 days 00:00:08.188000
2023-01-14 18:52:22.606,explorer.exe,2023-01-14 18:52:23.312,0 days 00:00:00.706000
2023-01-14 18:52:23.312,firefox.exe,2023-01-14 18:52:23.976,0 days 00:00:00.664000
2023-01-14 18:52:23.976,onenoteim.exe,2023-01-14 18:52:25.356,0 days 00:00:01.380000
2023-01-14 18:52:25.356,ApplicationFrameHost.exe,2023-01-14 18:52:27.426,0 days 00:00:02.070000
2023-01-14 18:52:27.426,onenoteim.exe,2023-01-14 18:52:35.357,0 days 00:00:07.931000
2023-01-14 18:52:35.357,ApplicationFrameHost.exe,2023-01-14 18:52:38.519,0 days 00:00:03.162000
2023-01-14 18:52:38.519,onenoteim.exe,2023-01-14 18:52:42.887,0 days 00:00:04.368000
2023-01-14 18:52:42.887,firefox.exe,2023-01-14 18:52:46.698,0 days 00:00:03.811000
2023-01-14 18:52:46.698,onenoteim.exe,2023-01-14 18:52:55.357,0 days 00:00:08.659000
2023-01-14 18:52:55.357,ApplicationFrameHost.exe,2023-01-14 18:53:05.262,0 days 00:00:09.905000
2023-01-14 18:53:05.262,firefox.exe,2023-01-14 18:53:13.067,0 days 00:00:07.805000
2023-01-14 18:53:13.067,explorer.exe,2023-01-14 18:53:15.079,0 days 00:00:02.012000
2023-01-14 18:53:15.079,LeagueClientUx.exe,2023-01-14 18:53:38.310,0 days 00:00:23.231000
2023-01-14 18:53:38.310,firefox.exe,2023-01-14 18:54:26.940,0 days 00:00:48.630000
2023-01-14 18:54:26.940,LeagueClientUx.exe,2023-01-14 18:54:31.947,0 days 00:00:05.007000
2023-01-14 18:54:31.947,firefox.exe,2023-01-14 18:55:26.391,0 days 00:00:54.444000
2023-01-14 18:55:26.391,LeagueClientUx.exe,2023-01-14 18:55:51.110,0 days 00:00:24.719000
2023-01-14 18:55:51.110,firefox.exe,2023-01-14 18:56:03.566,0 days 00:00:12.456000
2023-01-14 18:56:03.566,LeagueClientUx.exe,2023-01-14 18:56:12.462,0 days 00:00:08.896000
2023-01-14 18:56:12.462,firefox.exe,2023-01-14 18:56:18.172,0 days 00:00:05.710000
2023-01-14 18:56:18.172,LeagueClientUx.exe,2023-01-14 18:56:21.143,0 days 00:00:02.971000
2023-01-14 18:56:21.143,firefox.exe,2023-01-14 18:56:22.152,0 days 00:00:01.009000
2023-01-14 18:56:22.152,LeagueClientUx.exe,2023-01-14 18:57:36.259,0 days 00:01:14.107000
2023-01-14 18:57:36.259,firefox.exe,2023-01-14 18:57:44.811,0 days 00:00:08.552000
2023-01-14 18:57:44.811,LeagueClientUx.exe,2023-01-14 18:58:03.331,0 days 00:00:18.520000
2023-01-14 18:58:03.331,firefox.exe,2023-01-14 18:58:06.800,0 days 00:00:03.469000
2023-01-14 18:58:06.800,onenoteim.exe,2023-01-14 18:58:15.369,0 days 00:00:08.569000
2023-01-14 18:58:15.369,ApplicationFrameHost.exe,2023-01-14 18:59:55.421,0 days 00:01:40.052000
2023-01-14 18:59:55.421,explorer.exe,2023-01-14 18:59:59.595,0 days 00:00:04.174000
2023-01-14 18:59:59.595,LeagueClientUx.exe,2023-01-14 19:01:48.457,0 days 00:01:48.862000
2023-01-14 19:01:48.457,explorer.exe,2023-01-14 19:01:49.983,0 days 00:00:01.526000
2023-01-14 19:01:49.983,Discord.exe,2023-01-14 19:02:07.802,0 days 00:00:17.819000
2023-01-14 19:02:07.802,firefox.exe,2023-01-14 19:02:21.784,0 days 00:00:13.982000
2023-01-14 19:02:21.784,onenoteim.exe,2023-01-14 19:02:25.379,0 days 00:00:03.595000
2023-01-14 19:02:25.379,ApplicationFrameHost.exe,2023-01-14 19:02:39.334,0 days 00:00:13.955000
2023-01-14 19:02:39.334,explorer.exe,2023-01-14 19:02:40.517,0 days 00:00:01.183000
2023-01-14 19:02:40.517,LeagueClientUx.exe,2023-01-14 19:02:55.611,0 days 00:00:15.094000
2023-01-14 19:02:55.611,firefox.exe,2023-01-14 19:02:56.620,0 days 00:00:01.009000
2023-01-14 19:02:56.620,onenoteim.exe,2023-01-14 19:03:05.381,0 days 00:00:08.761000
2023-01-14 19:03:05.381,ApplicationFrameHost.exe,2023-01-14 19:03:05.682,0 days 00:00:00.301000
2023-01-14 19:03:05.682,onenoteim.exe,2023-01-14 19:03:11.543,0 days 00:00:05.861000
2023-01-14 19:03:11.543,firefox.exe,2023-01-14 19:03:17.688,0 days 00:00:06.145000
2023-01-14 19:03:17.688,explorer.exe,2023-01-14 19:03:19.853,0 days 00:00:02.165000
2023-01-14 19:03:19.853,LeagueClientUx.exe,2023-01-14 19:03:41.756,0 days 00:00:21.903000
2023-01-14 19:03:41.756,firefox.exe,2023-01-14 19:04:12.374,0 days 00:00:30.618000
2023-01-14 19:04:12.374,LeagueClientUx.exe,2023-01-14 19:04:16.169,0 days 00:00:03.795000
2023-01-14 19:04:16.169,firefox.exe,2023-01-14 19:04:20.605,0 days 00:00:04.436000
2023-01-14 19:04:20.605,LeagueClientUx.exe,2023-01-14 19:04:21.845,0 days 00:00:01.240000
2023-01-14 19:04:21.845,firefox.exe,2023-01-14 19:04:26.580,0 days 00:00:04.735000
2023-01-14 19:04:26.580,LeagueClientUx.exe,2023-01-14 19:04:27.866,0 days 00:00:01.286000
2023-01-14 19:04:27.866,firefox.exe,2023-01-14 19:04:30.608,0 days 00:00:02.742000
2023-01-14 19:04:30.608,LeagueClientUx.exe,2023-01-14 19:04:58.609,0 days 00:00:28.001000
2023-01-14 19:04:58.609,firefox.exe,2023-01-14 19:04:59.440,0 days 00:00:00.831000
2023-01-14 19:04:59.440,LeagueClientUx.exe,2023-01-14 19:04:59.708,0 days 00:00:00.268000
2023-01-14 19:04:59.708,firefox.exe,2023-01-14 19:05:25.678,0 days 00:00:25.970000
2023-01-14 19:05:25.678,LeagueClientUx.exe,2023-01-14 19:05:31.003,0 days 00:00:05.325000
2023-01-14 19:05:31.003,firefox.exe,2023-01-14 19:05:39.697,0 days 00:00:08.694000
2023-01-14 19:05:39.697,LeagueClientUx.exe,2023-01-14 19:05:41.273,0 days 00:00:01.576000
2023-01-14 19:05:41.273,firefox.exe,2023-01-14 19:05:43.415,0 days 00:00:02.142000
2023-01-14 19:05:43.415,LeagueClientUx.exe,2023-01-14 19:05:45.890,0 days 00:00:02.475000
2023-01-14 19:05:45.890,firefox.exe,2023-01-14 19:06:11.785,0 days 00:00:25.895000
2023-01-14 19:06:11.785,LeagueClientUx.exe,2023-01-14 19:06:30.132,0 days 00:00:18.347000
2023-01-14 19:06:30.132,firefox.exe,2023-01-14 19:06:31.760,0 days 00:00:01.628000
2023-01-14 19:06:31.760,LeagueClientUx.exe,2023-01-14 19:07:02.058,0 days 00:00:30.298000
2023-01-14 19:07:02.058,firefox.exe,2023-01-14 19:08:50.922,0 days 00:01:48.864000
2023-01-14 19:08:50.922,LeagueClientUx.exe,2023-01-14 19:09:29.024,0 days 00:00:38.102000
2023-01-14 19:09:29.024,firefox.exe,2023-01-14 19:09:41.913,0 days 00:00:12.889000
2023-01-14 19:09:41.913,LeagueClientUx.exe,2023-01-14 19:09:43.450,0 days 00:00:01.537000
2023-01-14 19:09:43.450,firefox.exe,2023-01-14 19:09:48.744,0 days 00:00:05.294000
2023-01-14 19:09:48.744,LeagueClientUx.exe,2023-01-14 19:10:09.715,0 days 00:00:20.971000
2023-01-14 19:10:09.715,firefox.exe,2023-01-14 19:10:16.849,0 days 00:00:07.134000
2023-01-14 19:10:16.849,LeagueClientUx.exe,2023-01-14 19:10:25.567,0 days 00:00:08.718000
2023-01-14 19:10:25.567,firefox.exe,2023-01-14 19:11:47.084,0 days 00:01:21.517000
2023-01-14 19:11:47.084,explorer.exe,2023-01-14 19:11:53.195,0 days 00:00:06.111000
2023-01-14 19:11:53.195,firefox.exe,2023-01-14 19:11:58.407,0 days 00:00:05.212000
2023-01-14 19:11:58.407,League of Legends.exe,2023-01-14 19:19:45.416,0 days 00:07:47.009000
2023-01-14 19:19:45.416,firefox.exe,2023-01-14 19:19:48.219,0 days 00:00:02.803000
2023-01-14 19:19:48.219,League of Legends.exe,2023-01-14 19:30:05.439,0 days 00:10:17.220000
2023-01-14 19:30:05.439,firefox.exe,2023-01-14 19:30:12.862,0 days 00:00:07.423000
2023-01-14 19:30:12.862,LeagueClientUx.exe,2023-01-14 19:32:10.810,0 days 00:01:57.948000
2023-01-14 19:32:10.810,firefox.exe,2023-01-14 19:37:57.714,0 days 00:05:46.904000
2023-01-14 19:37:57.714,LeagueClientUx.exe,2023-01-14 19:38:01.179,0 days 00:00:03.465000
2023-01-14 19:38:01.179,firefox.exe,2023-01-14 19:38:04.367,0 days 00:00:03.188000
2023-01-14 19:38:04.367,LeagueClientUx.exe,2023-01-14 19:38:05.017,0 days 00:00:00.650000
2023-01-14 19:38:05.017,firefox.exe,2023-01-14 19:38:07.310,0 days 00:00:02.293000
2023-01-14 19:38:07.310,LeagueClientUx.exe,2023-01-14 19:38:17.273,0 days 00:00:09.963000
2023-01-14 19:38:17.273,firefox.exe,2023-01-14 19:41:41.228,0 days 00:03:23.955000
2023-01-14 19:41:41.228,onenoteim.exe,2023-01-14 19:41:45.465,0 days 00:00:04.237000
2023-01-14 19:41:45.465,ApplicationFrameHost.exe,2023-01-14 19:41:58.402,0 days 00:00:12.937000
2023-01-14 19:41:58.402,firefox.exe,2023-01-14 19:49:27.644,0 days 00:07:29.242000
2023-01-14 19:49:27.644,explorer.exe,2023-01-14 19:49:29.995,0 days 00:00:02.351000
2023-01-14 19:49:29.995,LeagueClientUx.exe,2023-01-14 19:49:59.438,0 days 00:00:29.443000
2023-01-14 19:49:59.438,firefox.exe,2023-01-14 19:55:32.579,0 days 00:05:33.141000
2023-01-14 19:55:32.579,explorer.exe,2023-01-14 19:55:35.496,0 days 00:00:02.917000
2023-01-14 19:55:35.496,LeagueClientUx.exe,2023-01-14 19:55:56.029,0 days 00:00:20.533000
2023-01-14 19:55:56.029,firefox.exe,2023-01-14 19:57:48.915,0 days 00:01:52.886000
2023-01-14 19:57:48.915,explorer.exe,2023-01-14 19:57:55.502,0 days 00:00:06.587000
2023-01-14 19:57:55.502,firefox.exe,2023-01-14 19:57:56.423,0 days 00:00:00.921000
2023-01-14 19:57:56.423,explorer.exe,2023-01-14 19:58:05.503,0 days 00:00:09.080000
2023-01-14 19:58:05.503,ApplicationFrameHost.exe,2023-01-14 19:58:22.565,0 days 00:00:17.062000
2023-01-14 19:58:22.565,onenoteim.exe,2023-01-14 19:58:25.504,0 days 00:00:02.939000
2023-01-14 19:58:25.504,ApplicationFrameHost.exe,2023-01-14 19:58:45.506,0 days 00:00:20.002000
2023-01-14 19:58:45.506,firefox.exe,2023-01-14 20:00:04.394,0 days 00:01:18.888000
2023-01-14 20:00:04.394,onenoteim.exe,2023-01-14 20:00:05.509,0 days 00:00:01.115000
2023-01-14 20:00:05.509,ApplicationFrameHost.exe,2023-01-14 20:00:35.510,0 days 00:00:30.001000
2023-01-14 20:00:35.510,firefox.exe,2023-01-14 20:01:20.338,0 days 00:00:44.828000
2023-01-14 20:01:20.338,onenoteim.exe,2023-01-14 20:01:25.512,0 days 00:00:05.174000
2023-01-14 20:01:25.512,ApplicationFrameHost.exe,2023-01-14 20:02:02.348,0 days 00:00:36.836000
2023-01-14 20:02:02.348,firefox.exe,2023-01-14 20:02:04.893,0 days 00:00:02.545000
2023-01-14 20:02:04.893,ScreenClippingHost.exe,2023-01-14 20:02:07.046,0 days 00:00:02.153000
2023-01-14 20:02:07.046,onenoteim.exe,2023-01-14 20:02:09.694,0 days 00:00:02.648000
2023-01-14 20:02:09.694,ScreenClippingHost.exe,2023-01-14 20:02:15.514,0 days 00:00:05.820000
2023-01-14 20:02:15.514,ApplicationFrameHost.exe,2023-01-14 20:02:16.801,0 days 00:00:01.287000
2023-01-14 20:02:16.801,ScreenClippingHost.exe,2023-01-14 20:02:25.515,0 days 00:00:08.714000
2023-01-14 20:02:25.515,ApplicationFrameHost.exe,2023-01-14 20:02:27.674,0 days 00:00:02.159000
2023-01-14 20:02:27.674,ScreenClippingHost.exe,2023-01-14 20:02:34.677,0 days 00:00:07.003000
2023-01-14 20:02:34.677,firefox.exe,2023-01-14 20:02:36.665,0 days 00:00:01.988000
2023-01-14 20:02:36.665,ScreenClippingHost.exe,2023-01-14 20:02:39.457,0 days 00:00:02.792000
2023-01-14 20:02:39.457,onenoteim.exe,2023-01-14 20:02:40.615,0 days 00:00:01.158000
2023-01-14 20:02:40.615,firefox.exe,2023-01-14 20:04:46.818,0 days 00:02:06.203000
2023-01-14 20:04:46.818,explorer.exe,2023-01-14 20:04:48.282,0 days 00:00:01.464000
2023-01-14 20:04:48.282,firefox.exe,2023-01-14 20:04:48.824,0 days 00:00:00.542000
2023-01-14 20:04:48.824,explorer.exe,2023-01-14 20:04:50.173,0 days 00:00:01.349000
2023-01-14 20:04:50.173,firefox.exe,2023-01-14 20:04:51.138,0 days 00:00:00.965000
2023-01-14 20:04:51.138,explorer.exe,2023-01-14 20:04:51.660,0 days 00:00:00.522000
2023-01-14 20:04:51.660,cmd.exe,2023-01-14 20:21:37.915,0 days 00:16:46.255000
2023-01-14 20:21:37.915,firefox.exe,2023-01-14 20:23:47.029,0 days 00:02:09.114000
2023-01-14 20:23:47.029,explorer.exe,2023-01-14 20:23:49.520,0 days 00:00:02.491000
2023-01-14 20:23:49.520,onenoteim.exe,2023-01-14 20:23:53.596,0 days 00:00:04.076000
2023-01-14 20:23:53.596,firefox.exe,2023-01-14 20:24:45.636,0 days 00:00:52.040000
2023-01-14 20:24:45.636,explorer.exe,2023-01-14 20:24:55.563,0 days 00:00:09.927000
2023-01-14 20:24:55.563,LeagueClientUx.exe,2023-01-14 20:26:37.167,0 days 00:01:41.604000
2023-01-14 20:26:37.167,firefox.exe,2023-01-14 20:27:06.466,0 days 00:00:29.299000
2023-01-14 20:27:06.466,onenoteim.exe,2023-01-14 20:27:11.041,0 days 00:00:04.575000
2023-01-14 20:27:11.041,firefox.exe,2023-01-14 20:27:12.067,0 days 00:00:01.026000
2023-01-14 20:27:12.067,onenoteim.exe,2023-01-14 20:27:15.567,0 days 00:00:03.500000
2023-01-14 20:27:15.567,ApplicationFrameHost.exe,2023-01-14 20:27:25.421,0 days 00:00:09.854000
2023-01-14 20:27:25.421,onenoteim.exe,2023-01-14 20:27:25.568,0 days 00:00:00.147000
2023-01-14 20:27:25.568,ApplicationFrameHost.exe,2023-01-14 20:27:41.090,0 days 00:00:15.522000
2023-01-14 20:27:41.090,onenoteim.exe,2023-01-14 20:27:41.418,0 days 00:00:00.328000
2023-01-14 20:27:41.418,firefox.exe,2023-01-14 20:28:32.509,0 days 00:00:51.091000
2023-01-14 20:28:32.509,explorer.exe,2023-01-14 20:28:33.805,0 days 00:00:01.296000
2023-01-14 20:28:33.805,firefox.exe,2023-01-14 20:28:34.404,0 days 00:00:00.599000
2023-01-14 20:28:34.404,onenoteim.exe,2023-01-14 20:28:35.569,0 days 00:00:01.165000
2023-01-14 20:28:35.569,ApplicationFrameHost.exe,2023-01-14 20:28:46.537,0 days 00:00:10.968000
2023-01-14 20:28:46.537,firefox.exe,2023-01-14 20:29:06.414,0 days 00:00:19.877000
2023-01-14 20:29:06.414,onenoteim.exe,2023-01-14 20:29:15.572,0 days 00:00:09.158000
2023-01-14 20:29:15.572,ApplicationFrameHost.exe,2023-01-14 20:29:25.557,0 days 00:00:09.985000
2023-01-14 20:29:25.557,firefox.exe,2023-01-14 20:29:32.791,0 days 00:00:07.234000
2023-01-14 20:29:32.791,explorer.exe,2023-01-14 20:29:35.572,0 days 00:00:02.781000
2023-01-14 20:29:35.572,LeagueClientUx.exe,2023-01-14 20:32:05.579,0 days 00:02:30.007000
2023-01-14 20:32:05.579,firefox.exe,2023-01-14 20:32:44.511,0 days 00:00:38.932000
2023-01-14 20:32:44.511,LeagueClientUx.exe,2023-01-14 20:33:24.231,0 days 00:00:39.720000
2023-01-14 20:33:24.231,firefox.exe,2023-01-14 20:33:41.423,0 days 00:00:17.192000
2023-01-14 20:33:41.423,LeagueClientUx.exe,2023-01-14 20:34:21.471,0 days 00:00:40.048000
2023-01-14 20:34:21.471,firefox.exe,2023-01-14 20:35:09.272,0 days 00:00:47.801000
2023-01-14 20:35:09.272,explorer.exe,2023-01-14 20:35:16.093,0 days 00:00:06.821000
2023-01-14 20:35:16.093,firefox.exe,2023-01-14 20:35:20.609,0 days 00:00:04.516000
2023-01-14 20:35:20.609,explorer.exe,2023-01-14 20:35:21.413,0 days 00:00:00.804000
2023-01-14 20:35:21.413,League of Legends.exe,2023-01-14 20:35:28.143,0 days 00:00:06.730000
2023-01-14 20:35:28.143,firefox.exe,2023-01-14 20:35:29.382,0 days 00:00:01.239000
2023-01-14 20:35:29.382,explorer.exe,2023-01-14 20:35:32.076,0 days 00:00:02.694000
2023-01-14 20:35:32.076,League of Legends.exe,2023-01-14 20:59:16.157,0 days 00:23:44.081000
2023-01-14 20:59:16.157,firefox.exe,2023-01-14 20:59:16.718,0 days 00:00:00.561000
2023-01-14 20:59:16.718,LeagueClientUx.exe,2023-01-14 20:59:19.297,0 days 00:00:02.579000
2023-01-14 20:59:19.297,firefox.exe,2023-01-14 20:59:20.411,0 days 00:00:01.114000
2023-01-14 20:59:20.411,LeagueClientUx.exe,2023-01-14 20:59:22.368,0 days 00:00:01.957000
2023-01-14 20:59:22.368,firefox.exe,2023-01-14 20:59:36.735,0 days 00:00:14.367000
2023-01-14 20:59:36.735,LeagueClientUx.exe,2023-01-14 20:59:51.723,0 days 00:00:14.988000
2023-01-14 20:59:51.723,firefox.exe,2023-01-14 20:59:53.517,0 days 00:00:01.794000
2023-01-14 20:59:53.517,LeagueClientUx.exe,2023-01-14 21:00:01.468,0 days 00:00:07.951000
2023-01-14 21:00:01.468,firefox.exe,2023-01-14 21:00:02.745,0 days 00:00:01.277000
2023-01-14 21:00:02.745,LeagueClientUx.exe,2023-01-14 21:00:22.701,0 days 00:00:19.956000
2023-01-14 21:00:22.701,firefox.exe,2023-01-14 21:00:42.542,0 days 00:00:19.841000
2023-01-14 21:00:42.542,LeagueClientUx.exe,2023-01-14 21:00:47.141,0 days 00:00:04.599000
2023-01-14 21:00:47.141,firefox.exe,2023-01-14 21:00:48.365,0 days 00:00:01.224000
2023-01-14 21:00:48.365,LeagueClientUx.exe,2023-01-14 21:01:07.621,0 days 00:00:19.256000
2023-01-14 21:01:07.621,firefox.exe,2023-01-14 21:01:17.227,0 days 00:00:09.606000
2023-01-14 21:01:17.227,LeagueClientUx.exe,2023-01-14 21:01:22.569,0 days 00:00:05.342000
2023-01-14 21:01:22.569,firefox.exe,2023-01-14 21:01:27.848,0 days 00:00:05.279000
2023-01-14 21:01:27.848,LeagueClientUx.exe,2023-01-14 21:01:31.475,0 days 00:00:03.627000
2023-01-14 21:01:31.475,firefox.exe,2023-01-14 21:01:32.623,0 days 00:00:01.148000
2023-01-14 21:01:32.623,LeagueClientUx.exe,2023-01-14 21:01:48.111,0 days 00:00:15.488000
2023-01-14 21:01:48.111,firefox.exe,2023-01-14 21:01:59.831,0 days 00:00:11.720000
2023-01-14 21:01:59.831,LeagueClientUx.exe,2023-01-14 21:02:14.450,0 days 00:00:14.619000
2023-01-14 21:02:14.450,firefox.exe,2023-01-14 21:02:24.458,0 days 00:00:10.008000
2023-01-14 21:02:24.458,LeagueClientUx.exe,2023-01-14 21:02:32.545,0 days 00:00:08.087000
2023-01-14 21:02:32.545,firefox.exe,2023-01-14 21:02:44.162,0 days 00:00:11.617000
2023-01-14 21:02:44.162,onenoteim.exe,2023-01-14 21:02:46.164,0 days 00:00:02.002000
2023-01-14 21:02:46.164,ApplicationFrameHost.exe,2023-01-14 21:02:50.117,0 days 00:00:03.953000
2023-01-14 21:02:50.117,firefox.exe,2023-01-14 21:03:17.303,0 days 00:00:27.186000
2023-01-14 21:03:17.303,League of Legends.exe,2023-01-14 21:11:16.183,0 days 00:07:58.880000
2023-01-14 21:11:16.183,firefox.exe,2023-01-14 21:11:18.034,0 days 00:00:01.851000
2023-01-14 21:11:18.034,LeagueClientUx.exe,2023-01-14 21:11:46.852,0 days 00:00:28.818000
2023-01-14 21:11:46.852,firefox.exe,2023-01-14 21:11:49.174,0 days 00:00:02.322000
2023-01-14 21:11:49.174,LeagueClientUx.exe,2023-01-14 21:13:49.361,0 days 00:02:00.187000
2023-01-14 21:13:49.361,firefox.exe,2023-01-14 21:14:11.843,0 days 00:00:22.482000
2023-01-14 21:14:11.843,onenoteim.exe,2023-01-14 21:14:14.525,0 days 00:00:02.682000
2023-01-14 21:14:14.525,firefox.exe,2023-01-14 21:14:16.192,0 days 00:00:01.667000
2023-01-14 21:14:16.192,ScreenClippingHost.exe,2023-01-14 21:14:18.647,0 days 00:00:02.455000
2023-01-14 21:14:18.647,onenoteim.exe,2023-01-14 21:14:26.192,0 days 00:00:07.545000
2023-01-14 21:14:26.192,ScreenClippingHost.exe,2023-01-14 21:14:36.193,0 days 00:00:10.001000
2023-01-14 21:14:36.193,ApplicationFrameHost.exe,2023-01-14 21:14:36.623,0 days 00:00:00.430000
2023-01-14 21:14:36.623,ScreenClippingHost.exe,2023-01-14 21:14:40.100,0 days 00:00:03.477000
2023-01-14 21:14:40.100,firefox.exe,2023-01-14 21:17:35.608,0 days 00:02:55.508000
2023-01-14 21:17:35.608,ScreenClippingHost.exe,2023-01-14 21:17:38.264,0 days 00:00:02.656000
2023-01-14 21:17:38.264,onenoteim.exe,2023-01-14 21:17:42.046,0 days 00:00:03.782000
2023-01-14 21:17:42.046,ScreenClippingHost.exe,2023-01-14 21:17:46.201,0 days 00:00:04.155000
2023-01-14 21:17:46.201,ApplicationFrameHost.exe,2023-01-14 21:17:46.454,0 days 00:00:00.253000
2023-01-14 21:17:46.454,firefox.exe,2023-01-14 21:19:55.043,0 days 00:02:08.589000
2023-01-14 21:19:55.043,explorer.exe,2023-01-14 21:19:55.538,0 days 00:00:00.495000
2023-01-14 21:19:55.538,firefox.exe,2023-01-14 21:20:09.621,0 days 00:00:14.083000
2023-01-14 21:20:09.621,WeChatUpdate.exe,2023-01-14 21:20:16.207,0 days 00:00:06.586000
2023-01-14 21:20:16.207,WeChat.exe,2023-01-14 21:20:48.719,0 days 00:00:32.512000
